TIGR03140	alkyl hydroperoxide reductase subunit F
TIGR04477	XrtN system VIT domain protein
TIGR02629	L-rhamnose catabolism isomerase
TIGR01217	acetoacetate-CoA ligase
TIGR03841	probable F420-dependent oxidoreductase, Rv3093c family
TIGR01663	polynucleotide kinase 3'-phosphatase
TIGR02366	probable dihydroxyacetone kinase regulator
TIGR03919	type VII secretion protein EccB
TIGR03240	succinylglutamate-semialdehyde dehydrogenase
TIGR04460	enduracididine biosynthesis enzyme MppR
TIGR01276	thiamin/thiamin pyrophosphate ABC transporter, thiamin/thiamin pyrophospate-binding protein
TIGR00294	GTP cyclohydrolase
TIGR02541	flagellar rod assembly protein/muramidase FlgJ
TIGR03946	arginine beta-hydroxylase, Fe(II)/alpha-ketoglutarate-dependent
TIGR04482	proline reductase cluster protein PrdD
TIGR00787	TRAP transporter solute receptor, DctP family
TIGR02550	flagellar hook-associated protein 3
TIGR02398	glucosylglycerol-phosphate synthase
TIGR00948	L-lysine exporter
TIGR03151	putative enoyl-[acyl-carrier-protein] reductase II
TIGR02596	Verru_Chthon cassette protein D
TIGR02259	benzoyl-CoA reductase, subunit A
TIGR02064	sulfite reductase, dissimilatory-type alpha subunit
TIGR03768	metallophosphoesterase, RPA4764 family
TIGR02222	export-related chaperone protein CsaA
TIGR03811	tyrosine decarboxylase
TIGR03440	ergothioneine biosynthesis protein EgtB
TIGR02462	pyranose oxidase
TIGR01876	CRISPR-associated protein Cas5, subtype I-C/DVULG
TIGR00260	threonine synthase
TIGR00977	citramalate synthase
TIGR00305	putative toxin-antitoxin system toxin component, PIN family
TIGR04320	SEC10/PgrA surface exclusion domain
TIGR00061	ribosomal protein bL21
TIGR00484	translation elongation factor G
TIGR01665	phage minor structural protein, N-terminal region
TIGR00363	lipoprotein, YaeC family
TIGR01321	trp operon repressor
TIGR04258	four helix bundle suffix domain
TIGR02813	polyketide-type polyunsaturated fatty acid synthase PfaA
TIGR00752	outer membrane lipoprotein, Slp family
TIGR03817	helicase/secretion neighborhood putative DEAH-box helicase
TIGR04445	peptide O-prenyltransferase, LynF/TruF/PatF family
TIGR01626	conserved hypothetical protein YtfJ-family, TIGR01626
TIGR01553	formate dehydrogenase-N alpha subunit
TIGR04336	AmmeMemoRadiSam system protein B
TIGR03843	conserved hypothetical protein
TIGR02150	isopentenyl-diphosphate delta-isomerase
TIGR02250	FCP1-like phosphatase, phosphatase domain
TIGR00790	formate/nitrite transporter
TIGR02223	cell division protein FtsN
TIGR02224	tyrosine recombinase XerC
TIGR00945	twin arginine-targeting protein translocase TatC
TIGR03537	succinyldiaminopimelate transaminase
TIGR03581	conserved hypothetical protein EF_0839/AHA_3917
TIGR01789	lycopene cyclase
TIGR01873	CRISPR-associated endoribonuclease Cas2, subtype I-E/ECOLI
TIGR02014	chlorophyllide reductase subunit Z
TIGR02209	cell division protein FtsL
TIGR00412	redox-active disulfide protein 2
TIGR00857	dihydroorotase, multifunctional complex type
TIGR00460	methionyl-tRNA formyltransferase
TIGR00065	cell division protein FtsZ
TIGR03752	integrating conjugative element protein, PFL_4705 family
TIGR02780	P-type conjugative transfer protein TrbJ
TIGR00068	lactoylglutathione lyase
TIGR02664	conserved hypothetical protein
TIGR02011	iron-sulfur cluster assembly protein IscA
TIGR02564	CRISPR type I-F/YPEST-associated protein Csy1
TIGR00050	RNA methyltransferase, TrmH family, group 1
TIGR02646	TIGR02646 family protein
TIGR01869	CRISPR-associated protein Cas7/Cse4/CasC, subtype I-E/ECOLI
TIGR02455	trehalose synthase
TIGR01559	farnesyl-diphosphate farnesyltransferase
TIGR01881	CRISPR type III-B/RAMP module-associated protein Cmr5
TIGR02189	glutaredoxin-like family
TIGR03069	photosystem II S4 domain protein
TIGR02252	HAD hydrolase, REG-2-like, family IA
TIGR02705	nucleoside triphosphatase YtkD
TIGR01481	catabolite control protein A
TIGR02107	coenzyme PQQ precursor peptide PqqA
TIGR00993	chloroplast protein import component Toc86/159, G and M domains
TIGR02394	RNA polymerase sigma factor RpoS
TIGR03584	pseudaminic acid cytidylyltransferase
TIGR01961	NADH (or F420H2) dehydrogenase, subunit C
TIGR03708	polyphosphate:AMP phosphotransferase
TIGR03528	diaminopropionate ammonia-lyase
TIGR02167	bacterial surface protein 26-residue repeat
TIGR04079	KxxxW-cyclized secreted peptide
TIGR02607	addiction module antidote protein, HigA family
TIGR03174	CRISPR type I-D/CYANO-associated protein Csc3/Cas10d
TIGR04403	sporulation killing factor system radical SAM maturase
TIGR04422	putative PLP-dependent aminotransferase
TIGR00804	nucleoside transporter, NupC family
TIGR01421	glutathione-disulfide reductase
TIGR03854	probable F420-dependent oxidoreductase, MSMEG_3544 family
TIGR03058	chlorosome envelope protein H
TIGR03744	conjugative transfer ATPase, PFL_4706 family
TIGR00217	4-alpha-glucanotransferase
TIGR04047	glycosyltransferase, MSMEG_0565 family
TIGR01623	putative zinc finger domain, LRP1 type
TIGR01459	HAD hydrolase, TIGR01459 family
TIGR03757	integrating conjugative element protein, PFL_4709 family
TIGR01028	ribosomal protein uS7
TIGR01536	asparagine synthase (glutamine-hydrolyzing)
TIGR01933	HflK protein
TIGR02682	CRISPR-associated protein, Csx11 family
TIGR00249	phosphohistidine phosphatase SixA
TIGR01237	putative delta-1-pyrroline-5-carboxylate dehydrogenase
TIGR04105	[FeFe] hydrogenase, group B1/B3
TIGR01084	A/G-specific adenine glycosylase
TIGR02955	TMAO reductase system periplasmic protein TorT
TIGR02082	methionine synthase
TIGR01205	D-alanine--D-alanine ligase
TIGR00761	acetylglutamate kinase
TIGR02521	type IV pilus biogenesis/stability protein PilW
TIGR00802	transition metal uptake transporter, Ni2+-Co2+ transporter (NiCoT) family
TIGR01997	FeS assembly scaffold SufA
TIGR02608	delta-60 repeat domain
TIGR00738	Rrf2 family protein
TIGR03697	global nitrogen regulator NtcA
TIGR02796	protein TolQ
TIGR00198	catalase/peroxidase HPI
TIGR01424	glutathione-disulfide reductase
TIGR01842	type I secretion system ATPase
TIGR02356	thiazole biosynthesis adenylyltransferase ThiF
TIGR01073	ATP-dependent DNA helicase PcrA
TIGR01882	peptidase T
TIGR04019	bacillithiol system protein YtxJ
TIGR00917	Niemann-Pick C type protein family
TIGR04255	TIGR04255 family protein
TIGR03016	uncharacterized protein, PEP-CTERM system associated
TIGR00175	isocitrate dehydrogenase, NAD-dependent
TIGR03293	phosphonate C-P lyase system protein PhnG
TIGR00562	protoporphyrinogen oxidase
TIGR02007	ferredoxin, 2Fe-2S type, ISC system
TIGR01180	putative alpha-1,2-mannosidase
TIGR03616	pyrimidine utilization transport protein G
TIGR02751	phosphoenolpyruvate carboxylase
TIGR01102	type III secretion apparatus protein, YscR/HrcR family
TIGR02364	dihydroxyacetone kinase, phosphotransfer subunit
TIGR02338	prefoldin, beta subunit
TIGR00040	phosphodiesterase, MJ0936 family
TIGR01381	E1-like protein-activating enzyme Gsa7p/Apg7p
TIGR03007	polysaccharide chain length determinant protein, PEP-CTERM locus subfamily
TIGR02876	sporulation protein YqfD
TIGR01843	type I secretion membrane fusion protein, HlyD family
TIGR00354	DNA polymerase II, large subunit DP2
TIGR03078	methane monooxygenase/ammonia monooxygenase, subunit C
TIGR02183	glutaredoxin, GrxA family
TIGR03820	lysine-2,3-aminomutase
TIGR03153	cytochrome c nitrite reductase, small subunit
TIGR00629	UV damage endonuclease UvdE
TIGR01058	DNA topoisomerase IV, B subunit
TIGR02372	4-coumarate--CoA ligase
TIGR00635	Holliday junction DNA helicase RuvB
TIGR03848	probable phosphomutase, MSMEG_4193 family
TIGR02823	putative quinone oxidoreductase, YhdH/YhfP family
TIGR04061	AZL_007950 family protein
TIGR03869	proposed F420-0 ABC transporter, permease protein
TIGR04522	putative energy coupling factor transporter S component
TIGR01240	diphosphomevalonate decarboxylase
TIGR04364	methyltransferase, FxLD system
TIGR03349	type IV/VI secretion system protein, DotU family
TIGR03797	NHLM bacteriocin system ABC transporter, ATP-binding protein
TIGR02446	acetyl-CoA C-acyltransferase FadI
TIGR02051	Hg(II)-responsive transcriptional regulator
TIGR00726	YfiH family protein
TIGR04407	LPS export ABC transporter permease LptF
TIGR03760	integrating conjugative element relaxase, PFGI-1 class
TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
TIGR01338	phycocyanin, alpha subunit
TIGR02753	superoxide dismutase, Ni
TIGR01474	4-hydroxybenzoate polyprenyl transferase
TIGR00201	comF family protein
TIGR02140	sulfate ABC transporter, permease protein CysW
TIGR04094	YSIRK-targeted surface antigen transcriptional regulator
TIGR02584	CRISPR-associated protein, NE0113 family
TIGR00503	peptide chain release factor 3
TIGR02488	flagellar basal-body rod protein FlgG
TIGR01620	TIGR01620 family protein
TIGR03886	spore photoproduct lyase family protein
TIGR03318	putative selenium-binding protein YdfZ
TIGR02469	precorrin-6Y C5,15-methyltransferase (decarboxylating), CbiT subunit
TIGR03358	type VI secretion protein, VC_A0107 family
TIGR00246	rRNA large subunit m3Psi methyltransferase RlmH
TIGR03363	type VI secretion-associated protein, ImpA family
TIGR02639	ATP-dependent Clp protease ATP-binding subunit ClpA
TIGR03009	Planctomycetes uncharacterized domain TIGR03009
TIGR04342	EXLDI protein
TIGR04303	GeoRSP system radical SAM/SPASM protein
TIGR00907	amino acid permease
TIGR00975	phosphate ABC transporter, phosphate-binding protein PstS
TIGR02507	tetrahydromethanopterin S-methyltransferase, F subunit
TIGR01005	exopolysaccharide transport protein family
TIGR01903	CRISPR type III-A/MTUBE-associated RAMP protein Csm4
TIGR00442	histidine--tRNA ligase
TIGR01489	2,3-diketo-5-methylthio-1-phosphopentane phosphatase
TIGR04358	XXXCH domain
TIGR02088	isopropylmalate/isohomocitrate dehydrogenases
TIGR03311	selenium-dependent xanthine dehydrogenase
TIGR03879	probable regulatory domain
TIGR02053	mercury(II) reductase
TIGR00396	leucine--tRNA ligase
TIGR04036	putative luciferase-like monooxygenase, FMN-dependent, CE1758 family
TIGR02778	DNA ligase D, polymerase domain
TIGR04222	TIGR04222 domain
TIGR02697	Wolbachia palindromic element domain
TIGR01505	2-hydroxy-3-oxopropionate reductase
TIGR03590	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase
TIGR00679	HPr(Ser) kinase/phosphatase
TIGR03758	integrating conjugative element protein, PFL_4701 family
TIGR03309	selenium-dependent molybdenum hydroxylase system protein, YqeB family
TIGR02275	(2,3-dihydroxybenzoyl)adenylate synthase
TIGR00304	TIGR00304 family protein
TIGR03898	type 2 lantibiotic, mersacidin/lichenicidin family
TIGR01200	GLPGLI family protein
TIGR00921	efflux transporter, putative, hydrophobe/amphiphile efflux-3 (HAE3) family
TIGR01374	sarcosine oxidase, delta subunit family
TIGR01499	bifunctional protein FolC
TIGR03566	FMN reductase
TIGR03383	urate oxidase
TIGR02334	probable AcnD-accessory protein PrpF
TIGR00676	methylenetetrahydrofolate reductase [NAD(P)H]
TIGR04009	colanic acid biosynthesis glycosyltransferase WcaE
TIGR02110	coenzyme PQQ biosynthesis protein PqqF
TIGR03037	3-hydroxyanthranilate 3,4-dioxygenase
TIGR03808	twin-arg-translocated uncharacterized repeat protein
TIGR03221	muconolactone delta-isomerase
TIGR03569	N-acetylneuraminate synthase
TIGR02097	hemimethylated DNA binding domain
TIGR03591	polyribonucleotide nucleotidyltransferase
TIGR00706	signal peptide peptidase SppA, 36K type
TIGR01854	UDP-2,3-diacylglucosamine diphosphatase
TIGR00689	sugar-phosphate isomerase, RpiB/LacA/LacB family
TIGR04335	AmmeMemoRadiSam system protein A
TIGR02546	type III secretion apparatus H+-transporting two-sector ATPase
TIGR03719	ATP-binding cassette protein, ChvD family
TIGR02590	CRISPR-associated protein Cas7/Csh2, subtype I-B/HMARI
TIGR04331	putative transferase, LIC12162 family
TIGR00461	glycine dehydrogenase
TIGR02744	type-F conjugative transfer system protein TrbI
TIGR03522	gliding motility-associated ABC transporter ATP-binding subunit GldA
TIGR02967	guanine deaminase
TIGR02579	CRISPR-associated protein, Csx3 family
TIGR03963	putative 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
TIGR04536	encapsulated protein
TIGR02376	nitrite reductase, copper-containing
TIGR04085	radical SAM additional 4Fe4S-binding SPASM domain
TIGR02806	clostripain
TIGR00483	translation elongation factor EF-1, subunit alpha
TIGR00557	4-hydroxythreonine-4-phosphate dehydrogenase PdxA
TIGR01329	cystathionine beta-lyase
TIGR04338	putative metallohydrolase, TIGR04338 family
TIGR01448	helicase, RecD/TraA family
TIGR04437	3-deoxy-D-manno-oct-2-ulosonate III transferase WaaZ
TIGR04152	exosortase D, VPLPA-CTERM-specific
TIGR02598	Verru_Chthon cassette protein B
TIGR01492	Plasmodium falciparum CPW-WPC domain
TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
TIGR00186	RNA methyltransferase, TrmH family, group 3
TIGR00018	pantoate--beta-alanine ligase
TIGR01312	xylulokinase
TIGR00387	glycolate oxidase, subunit GlcD
TIGR01306	guanosine monophosphate reductase
TIGR02885	RNA polymerase sigma-F factor
TIGR02463	mannosyl-3-phosphoglycerate phosphatase homolog
TIGR01380	glutathione synthase
TIGR02904	spore coat protein YsxE
TIGR00727	small oligopeptide transporter, OPT family
TIGR04426	TDP-4-amino-4,6-dideoxy-D-glucose deaminase
TIGR03204	pimeloyl-CoA dehydrogenase, large subunit
TIGR04286	MSEP-CTERM protein
TIGR03195	4-hydroxybenzoyl-CoA reductase, beta subunit
TIGR01581	NifC-like ABC-type porter
TIGR02336	1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
TIGR01147	V-type ATPase, G subunit
TIGR02037	peptidase Do
TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
TIGR01932	HflC protein
TIGR02908	cytochrome c oxidase, subunit IVB
TIGR03198	xanthine dehydrogenase E subunit
TIGR03975	ribosomal peptide maturation radical SAM protein 1
TIGR03502	extracellular lipase, Pla-1/cef family
TIGR03512	gliding motility-associated lipoprotein GldD
TIGR04106	CRISPR-associated protein GSU0052/csb3, Dpsyc system
TIGR01442	small, acid-soluble spore protein, gamma-type
TIGR04212	rhombotarget A
TIGR02438	catechol 1,2-dioxygenase
TIGR02320	phosphoenolpyruvate mutase
TIGR00657	aspartate kinase
TIGR03374	1-pyrroline dehydrogenase
TIGR04301	ornithine decarboxylase SpeF
TIGR03088	sugar transferase, PEP-CTERM/EpsH1 system associated
TIGR03130	malonate decarboxylase acyl carrier protein
TIGR00495	DNA-binding protein, 42 kDa
TIGR02452	TIGR02452 family protein
TIGR04119	CXXX repeat peptide maturase
TIGR03850	carbohydrate ABC transporter substrate-binding protein, CPR_0540 family
TIGR03115	CRISPR type IV/AFERR-associated protein Csf2
TIGR01241	ATP-dependent metallopeptidase HflB
TIGR03192	benzoyl-CoA reductase, bzd-type, Q subunit
TIGR00005	pseudouridine synthase, RluA family
TIGR02390	DNA-directed RNA polymerase subunit A'
TIGR03065	sortase B signal domain, QVPTGV class
TIGR00631	excinuclease ABC subunit B
TIGR03779	Bacteroides conjugative transposon TraM protein
TIGR00964	preprotein translocase, SecE subunit
TIGR04487	SoxY-related AACIE arm protein
TIGR02511	type III secretion effector delivery regulator, TyeA family
TIGR04413	CRISPR type MYXAN-associated protein Cmx8
TIGR03692	ATP-dependent protease HslVU, peptidase subunit
TIGR01386	heavy metal sensor kinase
TIGR03346	ATP-dependent chaperone protein ClpB
TIGR01806	putative chorismate mutase
TIGR00810	preprotein translocase, SecG subunit
TIGR01947	electron transport complex, RnfABCDGE type, G subunit
TIGR03990	phosphoglucosamine mutase
TIGR04046	flavin-dependent oxidoreductase, MSMEG_0569 family
TIGR02641	gas vesicle protein GvpC repeat
TIGR02119	sodium/pantothenate symporter
TIGR01546	glyceraldehyde-3-phosphate dehydrogenase, type II
TIGR03159	CRISPR type I-D/CYANO-associated protein Csc1
TIGR03416	choline ABC transporter, permease protein
TIGR03100	exosortase A system-associated hydrolase 1
TIGR03447	cysteine--1-D-myo-inosityl 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
TIGR00834	anion exchange protein
TIGR00682	tetraacyldisaccharide 4'-kinase
TIGR02661	methylamine dehydrogenase accessory protein MauD
TIGR03148	cytochrome c nitrite reductase, NrfD subunit
TIGR00338	phosphoserine phosphatase SerB
TIGR03653	ribosomal protein uL6
TIGR01754	putative ribonucleotide reductase-associated flavodoxin
TIGR00526	FolB domain
TIGR01010	polysaccharide export inner-membrane protein, BexC/CtrB/KpsE family
TIGR00814	serine transporter
TIGR02795	tol-pal system protein YbgF
TIGR01589	uncharacterized plant-specific domain TIGR01589
TIGR00509	molybdopterin guanine dinucleotide-containing S/N-oxide reductases
TIGR03986	CRISPR-associated protein
TIGR04262	extracellular substrate-binding orphan protein, GRRM family
TIGR00471	phenylalanine--tRNA ligase, beta subunit
TIGR04476	exosortase N
TIGR04390	outer membrane protein, YaiO family
TIGR01743	pur operon repressor PurR
TIGR02232	Myxococcus cysteine-rich repeat
TIGR03851	carbohydrate ABC transporter, N-acetylglucosamine/diacetylchitobiose-binding protein
TIGR02066	sulfite reductase, dissimilatory-type beta subunit
TIGR00944	multicomponent K+:H+antiporter
TIGR03459	carotene biosynthesis associated membrane protein
TIGR02211	lipoprotein releasing system, ATP-binding protein
TIGR02121	sodium/proline symporter
TIGR03900	putative carboxyl-terminal-processing protease, deltaproteobacterial
TIGR01021	ribosomal protein uS5
TIGR03821	EF-P beta-lysylation protein EpmB
TIGR03781	Bacteroides conjugative transposon TraK protein
TIGR02729	Obg family GTPase CgtA
TIGR01702	carbon-monoxide dehydrogenase, catalytic subunit
TIGR01081	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase
TIGR02429	3-oxoacid CoA-transferase, A subunit
TIGR02456	trehalose synthase
TIGR04214	CSLREA domain
TIGR02609	putative addiction module antidote
